"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
113322,5515,"Data Scientist","Planning Analytics Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-10 08:24:09",1,"","Australia","","",""
113896,11196,"Data Analyst","Data Analytics Manager","Australia","via LinkedIn","Full-time","","Australia","2023-01-17 08:29:24",1,"","Australia","","",""
115323,647,"Data Engineer","Chief Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-09-15 08:41:06","","","Australia","","",""
120506,41222,"Data Engineer","Azure Data Engineer","Sydney NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-11-05 08:12:27",1,"","Australia","","",""
121335,178323,"Cloud Engineer","Infrastructure Engineering Expert","Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 08:14:44","","","Australia","","",""
121671,587821,"Data Engineer","DATA and ANALYTICS DEVELOPERS","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-03-10 08:24:15",1,"","Australia","","",""
122367,583822,"Software Engineer","Platform Engineer","Parkville VIC, Australia","via LinkedIn","Full-time and Contractor","","Australia","2023-09-28 08:58:28",1,"","Australia","","",""
123750,4106,"Machine Learning Engineer","Senior Machine Learning Engineer - Clipchamp","Brisbane QLD, Australia","via Microsoft Careers","Full-time","","Australia","2023-01-31 08:54:00","","","Australia","","",""
123953,430151,"Data Analyst","Data Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-10-08 08:41:26",1,"","Australia","","",""
132995,445793,"Data Analyst","Insights & Research Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-03 08:39:46",1,"","Australia","","",""
136292,20579,"Software Engineer","Specialist Solution Engineer","Canberra ACT, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-11-05 08:12:31",1,"","Australia","","",""
140672,20302,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-11-16 08:15:56",1,"","Australia","","",""
142061,37107,"Data Engineer","Big Data Engineer","Sydney NSW, Australia","via My Stateline Jobs","Full-time","","Australia","2023-01-09 08:19:48",1,"","Australia","","",""
145639,515,"Software Engineer","Sr. Lead Engineer- Full Stack","Australia","via LinkedIn","Full-time","","Australia","2023-05-26 08:23:29",1,"","Australia","","",""
147713,47095,"Software Engineer","Consultant Engineer, Splunk","Melbourne VIC, Australia","via KTAL News Jobs","Full-time","","Australia","2023-01-15 08:25:31",1,"","Australia","","",""
150989,57774,"Data Analyst","Data Analyst","Parramatta NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-13 08:09:04","","","Australia","","",""
151942,662605,"Data Engineer","Data / data engineer","Melbourne VIC, Australia","via Jooble","Full-time","","Australia","2023-03-25 08:20:10",1,"","Australia","","",""
151987,102910,"Senior Data Engineer","Senior Data Engineer","Macquarie Park NSW, Australia","via LinkedIn","Full-time","","Australia","2023-10-09 08:46:17","","","Australia","","",""
153631,114572,"Software Engineer","Software Engineer (Data)","Brisbane QLD, Australia","via LinkedIn","Full-time","","Australia","2023-07-06 08:16:44","","","Australia","","",""
154922,100362,"Data Scientist","Data Scientist","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-06-26 08:18:17","","","Australia","","",""
155293,55185,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Contractor","","Australia","2023-01-09 08:19:48","","","Australia","","",""
159733,75836,"Senior Data Scientist","Senior Data BA","Australia","via BeBee Australia","Full-time","","Australia","2023-08-25 08:28:41","","","Australia","","",""
164493,64351,"Business Analyst","Commercial Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-17 08:16:42",1,"","Australia","","",""
165722,65488,"Data Analyst","Reporting & Insights Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-28 08:10:24","","","Australia","","",""
166075,55185,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-07-19 08:23:26",1,"","Australia","","",""
166593,220688,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-10-04 08:23:08",1,"","Australia","","",""
167288,21573,"Business Analyst","Senior Support And Reliability Engineer","Australia","via BeBee Australia","Full-time and Part-time","","Australia","2023-10-17 08:14:44","","","Australia","","",""
167609,663138,"Data Analyst","Data Analyst","Canberra ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-08-25 08:28:41",1,"","Australia","","",""
168504,153803,"Data Analyst","Data Analysts and Data Engineers","Australia","via BeBee Australia","Full-time","","Australia","2023-08-15 08:10:20",1,"","Australia","","",""
172691,213782,"Senior Data Engineer","Senior Data Engineer","Brisbane QLD, Australia","via Wellfound","Full-time","","Australia","2023-09-08 09:21:55",1,"","Australia","","",""
173315,357941,"Data Analyst","Assistant policy data analyst","Australia","via Jooble","Full-time","","Australia","2023-04-05 08:11:40",1,"","Australia","","",""
175646,256801,"Business Analyst","Analyst","Australia","via LinkedIn","Full-time and Part-time","","Australia","2023-10-12 08:32:40","","","Australia","","",""
176340,560638,"Software Engineer","C# Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 08:14:44",1,"","Australia","","",""
176394,80061,"Data Engineer","Lead, Data Engineering","Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-08-04 08:10:13",1,"","Australia","","",""
176753,148020,"Data Engineer","Data Engineer","Australia","via Adzuna","Full-time","","Australia","2023-01-16 09:05:57",1,"","Australia","","",""
180909,72488,"Data Analyst","Consultant, Data","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-08 08:11:12","","","Australia","","",""
181358,52025,"Business Analyst","Commercial Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-07-26 08:18:52",1,"","Australia","","",""
182134,430401,"Data Analyst","Master Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 08:14:14",1,"","Australia","","",""
182880,196838,"Software Engineer","Systems Engineer","Toowong QLD, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-12-17 08:13:36",1,"","Australia","","",""
184769,562958,"Data Engineer","Health Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-10-11 08:12:20",1,"","Australia","","",""
184834,692,"Data Engineer","Data Engineer","Perth WA, Australia","via Trabajo.org","Full-time","","Australia","2023-08-08 08:11:06",1,"","Australia","","",""
186751,663856,"Data Engineer","Data Engineer","Australia","via Jooble","Full-time","","Australia","2023-03-18 08:14:56",1,"","Australia","","",""
187461,3010,"Data Analyst","Reporting and Insights Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-29 08:10:47","","","Australia","","",""
187732,357941,"Data Analyst","Data analyst","Australia","via Jooble","Full-time","","Australia","2023-06-02 08:40:12",1,"","Australia","","",""
187848,123071,"Data Analyst","Data & Analytics Technical specialist","Australia","via LinkedIn","Full-time","","Australia","2023-09-01 08:49:44",1,"","Australia","","",""
188238,663921,"Data Engineer","Immediately Looking for Data Engineer","Melbourne VIC, Australia","via SimplyHired, Australia","Full-time","","Australia","2023-01-31 08:53:56",1,"","Australia","","",""
189947,55185,"Data Engineer","Data Engineer","Brisbane QLD, Australia","via LinkedIn","Contractor","","Australia","2023-03-22 08:29:15","","","Australia","","",""
190018,613923,"Data Engineer","Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-11-08 08:36:09","","","Australia","","",""
191944,515,"Senior Data Engineer","Senior Data Engineer - Tableau","Australia","via LinkedIn","Full-time","","Australia","2023-06-21 08:14:55","","","Australia","","",""
192972,24523,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-04 08:21:29",1,"","Australia","","",""
195352,203784,"Software Engineer","PowerBI Developers","Australia","via BeBee Australia","Full-time","","Australia","2023-08-26 08:46:22",1,"","Australia","","",""
195701,664213,"Business Analyst","Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-12-01 08:19:15","","","Australia","","",""
197105,29309,"Data Analyst","Business Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-05 08:12:14",1,"","Australia","","",""
198538,15970,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-03-06 09:03:05","","","Australia","","",""
200479,515,"Software Engineer","Senior Lead Engineer - Front End","Australia","via LinkedIn","Full-time","","Australia","2023-05-26 08:23:55",1,"","Australia","","",""
203798,48840,"Data Engineer","Delivery Lead, Data Applications","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-14 08:22:17",1,"","Australia","","",""
207276,436799,"Software Engineer","Senior Front-End Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-03-22 08:29:24",1,"","Australia","","",""
207404,664621,"Business Analyst","Asset Management Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-26 08:46:22","","","Australia","","",""
209791,22616,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-05 08:12:21",1,"","Australia","","",""
213033,110725,"Data Analyst","Data Analyst","Australia","via Careermine","Full-time","","Australia","2023-01-13 08:28:55",1,"","Australia","","",""
215092,195759,"Data Analyst","Graduate Data Scientist / Data Analyst","Frankston VIC, Australia","via LinkedIn","Full-time","","Australia","2023-07-11 08:24:04","","","Australia","","",""
215233,257955,"Data Analyst","Principal Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-10 08:08:46",1,"","Australia","","",""
215835,17791,"Business Analyst","Product Marketing and Sales Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-03-22 08:29:03","","","Australia","","",""
215991,515,"Cloud Engineer","DevOps Engineer (AWS)","Australia","via LinkedIn","Full-time","","Australia","2023-05-26 08:23:29","","","Australia","","",""
216661,75429,"Data Engineer","Data Architect or Data Engineer","Australian Capital Territory, Australia","via SimplyHired","Full-time","","Australia","2023-08-01 08:17:16",1,"","Australia","","",""
217656,1141,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Contractor","","Australia","2023-10-28 08:10:29",1,"","Australia","","",""
219685,44081,"Cloud Engineer","Senior Cloud Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-04-12 08:29:03","","","Australia","","",""
219981,6733,"Data Engineer","Data Engineer","Brisbane QLD, Australia","via Trabajo.org","Full-time","","Australia","2023-06-26 08:18:14","","","Australia","","",""
220713,15970,"Machine Learning Engineer","Machine Learning Engineer","Mount Waverley VIC, Australia","via LinkedIn","Full-time","","Australia","2023-01-20 09:16:56","","","Australia","","",""
226271,14840,"Data Engineer","Lead Data Engineer","Australia","via LinkedIn","Full-time","","Australia","2023-05-10 08:29:28","","","Australia","","",""
236391,116,"Data Engineer","Data Engineer","Ryde NSW, Australia","via LinkedIn","Full-time","","Australia","2023-06-28 09:01:42",1,"","Australia","","",""
238707,22543,"Data Engineer","Early Careers: Data Engineering and Data Science Intern","Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-02-08 16:43:57","","","Australia","","",""
240079,66046,"Business Analyst","Retail Business Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-02-14 08:36:00","","","Australia","","",""
243163,266148,"Data Engineer","Data Engineering","Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 08:14:34","","","Australia","","",""
245007,666020,"Data Engineer","Data Engineering","Australia","via BeBee Australia","Full-time","","Australia","2023-10-29 08:11:01","","","Australia","","",""
245496,11407,"Data Engineer","Data Engineer Expert","Canberra ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-08-15 08:10:40",1,"","Australia","","",""
248943,666162,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-13 08:15:50","","","Australia","","",""
249433,214964,"Data Analyst","Lead Data Analyst","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-11-29 08:15:50",1,"","Australia","","",""
249546,666185,"Business Analyst","Business Performance Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-03-22 08:29:05","","","Australia","","",""
252174,11305,"Software Engineer","Project Development Engineer","Canberra ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-11-08 08:36:24",1,"","Australia","","",""
252950,49806,"Business Analyst","Manager Performance Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-07-11 08:23:49","","","Australia","","",""
255034,42937,"Data Scientist","Database Engineer","Scoresby VIC, Australia","via LinkedIn","Full-time","","Australia","2023-02-24 08:38:47","","","Australia","","",""
256546,70887,"Software Engineer","Software Engineer (Data Engineering)","Paddington NSW, Australia (+1 other)","via AngelList","Full-time","","Australia","2023-02-17 08:45:14",1,"","Australia","","",""
261064,647,"Data Analyst","Data Manager","Australia","via BeBee Australia","Full-time","","Australia","2023-09-14 08:18:19",1,"","Australia","","",""
261257,3228,"Data Engineer","Data Engineer","Fortitude Valley QLD, Australia","via Trabajo.org","Full-time","","Australia","2023-08-13 08:09:02","","","Australia","","",""
263135,1595,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-12-04 08:17:32",1,"","Australia","","",""
264101,103916,"Software Engineer","Systems Platform Engineer","Perth WA, Australia","via Finite Recruitment Solutions","Full-time","","Australia","2023-08-23 08:25:06",1,"","Australia","","",""
265962,272693,"Data Engineer","Lead Data Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-09-04 08:21:46",1,"","Australia","","",""
